institution,course,type,salary6monthsafter,mediantariff
10006566,Travel  and  Tourism  Management,BA,34000,0
10006566,Travel  and  Tourism  Management,BA,20000,113.25
10006566,Travel  and  Tourism  Management,BA,34000,0
10006566,Visual  Effects,BA,19000,86.428574
10006566,Visual  Effects,BA,19000,98.5
10006566,Voice  in  Performance,BA,19000,133.83333
10007165,Accounting,BSc,24000,139.08696
10007165,Animation,BA,18000,117.625
10007165,Applied  Biomedical  Science,BSc,20000,0
10007165,Arabic  and  Global  Communication,BA,21000,96
10007165,Architectural  Technology,BSc,35000,0
10007165,Architectural  Technology,BSc,21000,128
10007165,Architecture,BA,21000,135.10527
10007165,Architecture  and  Environmental  Design,BSc,21000,136.6842
10007165,Biochemistry,BSc,21000,105
10007165,Biochemistry  with  Foundation,BSc,21000,105
10007165,Biological  Sciences,BSc,22000,108.69231
10007165,Biological  Sciences,BSc,22000,104.33334
10007165,Biomedical  Electronic  and  Instrumentation  Engineering,BSc,26000,99.75
10007165,Biomedical  Sciences,BSc,22000,109.37838
10007165,Biomedical  Sciences,BSc,22000,109.37838
10007165,Biomedical  Sciences  with  Foundation,BSc,22000,108.69231
10007165,Building  Engineering,BSc,38000,0
10007165,Building  Surveying,BSc,27000,119.5
10007165,Building  Surveying,BSc,38000,0
10007165,Business  Economics,BSc,23000,123.66666
10007165,Business  Information  Systems,BSc,26000,113.875
10007165,Business  Information  Systems,BSc,26000,113.875
10007165,Business  Management,BA,23000,137.75
10007165,Business  Management  (Accounting),BA,23000,150
10007165,Business  Management  (Economics),BA,23000,133
10007165,Business  Management  (Entrepreneurship),BA,23000,133
10007165,Business  Management  (Finance),BA,23000,128
10007165,Business  Management  (Human  Resource  Management),BA,23000,151.5
10007165,Business  Management  (Marketing),BA,23000,128
10007165,Chinese  and  Global  Communication,BA,21000,96
10007165,Chinese  Medicine:  Acupuncture,BSc,24000,96
10007165,Cognitive  and  Clinical  Neuroscience,BSc,20000,115
10007165,Computer  Games  Development,BSc,26000,105
10007165,Computer  Games  Development,BSc,26000,105
10007165,Computer  Network  Security,BSc,26000,96
10007165,Computer  Network  Security,BSc,26000,107.73913
10007165,Computer  Science,BSc,26000,105.23077
10007165,Computer  Science,BSc,26000,105.23077
10007165,Computer  Systems  Engineering,BSc,26000,99.75
10007165,Computer  Systems  Engineering,BSc,26000,99.75
10007165,Construction  Management,BSc,27000,119.5
10007165,Construction  Management,BSc,38000,0
10007165,Contemporary  Media  Practice,BA,19000,109.71429
10007165,Criminology,BA,20000,105.61539
10007165,Designing  Cities:  Planning  and  Architecture,BA,23000,120.57143
10007165,Digital  Media  and  Communications,BA,19000,134.42857
10007165,Digital  Media  Development,BSc,26000,102
10007165,Digital  Media  Development,BSc,26000,102
10007165,English  Literature,BA,20000,96
10007165,English  Literature  and  Language,BA,20000,113.66666
10007165,Entrepreneurship,BA,23000,136.33333
10007165,European  Legal  Studies,LLB,21000,121
10007165,Fashion  Buying  Management,BA,20000,140
10007165,Fashion  Design,BA,19000,128
10007165,Fashion  Design,BA,19000,154
10007165,Fashion  Marketing  and  Promotion,BA,19000,121
10007165,Fashion  Merchandise  Management,BA,19000,121
10007165,Film,BA,19000,153.75
10007165,Finance,BSc,25000,112
10007165,Fine  Art  Mixed  Media,BA,19000,101
10007165,French  and  Global  Communication,BA,22000,109.33334
10007165,French  and  Spanish,BA,22000,115
10007165,Graphic  Communication  Design,BA,19000,96
10007165,Herbal  Medicine,BSc,24000,96
10007165,History,BA,20000,106.71429
10007165,Human  Nutrition,BSc,22000,107.25
10007165,Human  Nutrition,BSc,22000,119.5
10007165,Human  Resource  Management,BA,24000,96
10007165,Illustration  and  Visual  Communication,BA,19000,128
10007165,Interior  Architecture,BA,21000,138
10007165,International  Business,BA,23000,133
10007165,International  Marketing,BA,22000,132.5
10007165,International  Relations,BA,22000,105.375
10007165,Journalism,BA,19000,119.5
10007165,Law,MLaw,21000,117
10007165,Law,LLB,21000,117.76923
10007165,Law  with  French  Law,LLB,21000,117
10007165,Marketing  Communications,BA,22000,134
10007165,Marketing  Management,BA,22000,112
10007165,Music:  Production  Performance  and  Enterprise,BA,18000,124.5
10007165,Pharmacology  &  Physiology,BSc,21000,115.75
10007165,Pharmacology  and  Physiology,BSc,24000,114.14286
10007165,Photography,BA,18000,96
10007165,Politics,BA,22000,108.85714
10007165,Politics  and  International  Relations,BA,22000,96
10007165,Property  and  Planning,BSc,35000,0
10007165,Psychology,BSc,20000,114.88461
10007165,Public  Relations  and  Advertising,BA,20000,117
10007165,Quantity  Surveying  and  Commercial  Management,BSc,27000,109.33334
10007165,Quantity  Surveying  and  Commercial  Management,BSc,38000,0
10007165,Radio  and  Digital  Production,BA,19000,128
10007165,Real  Estate,BSc,24000,103.5
10007165,Sociology,BA,20000,108.85714
10007165,Sociology  and  Criminology,BA,20000,104.57143
10007165,Software  Engineering,BEng,26000,103.5
10007165,Software  Engineering,MEng,26000,107.73913
10007165,Software  Engineering,BEng,26000,103.5
10007165,Spanish  and  Global  Communication,BA,22000,113.66666
10007165,Television  Production,BA,19000,154.3125
10007165,Tourism  and  Events  Management,BA,20000,112
10007165,Tourism  with  Business,BA,21000,130.5
10007165,Translation  (French),BA,21000,96
10007165,Translation  (Spanish),BA,21000,96
10003614,Accounting  and  Finance,BA,21000,98.727272
10003614,American  Studies  (with  options  to  Study  Abroad),BA,18000,91.25
10003614,Anthropology,BA,18000,108.63158
10003614,Archaeological  Practice,BSc,17000,99.75
10003614,Archaeological  Practice  with  Professional  Placement,BSc,17000,99.75
10003614,Archaeology,BA,17000,92.85714
10003614,Archaeology,BSc,17000,92.85714
10003614,Business  Management,BA,23000,114.5
10003614,Business  Management  for  Information  Technology,BA,32000,0
10003614,Business  Management  with  Enterprise  &  Innovation,BA,23000,112
10003614,Childhood  Studies,BA,17000,110.16666
10003614,Childhood  Youth  and  Community  Studies,BA,17000,107.25
10003614,Choreography  and  Dance,BA,16000,128
10003614,Comedy:  Performance  and  Production,BA,17000,116.6875
10003614,Computer  Aided  Design,BSc,17000,96
10003614,Computer  Aided  Design:  Exhibition  Design,BSc,17000,96
10003614,Computer  Aided  Design:  Product  and  Packaging  Design,BSc,17000,96
10003614,Computer  Aided  Design:  Spatial  Design  (Interior  and  Landscape),BSc,17000,96
10003614,Computer  Aided  Design:  User  Centred  Design,BSc,17000,96
10003614,Creative  and  Professional  Writing,BA,16000,119.5
10003614,Creative  Writing,BA,16000,112
10003614,Creative  Writing  and  English  Literature,BA,17000,140
10003614,Criminology,BA,18000,107.05264
10003614,Criminology  and  Sociology,BA,18000,102
10003614,Dance  Performance:  Young  People,BA,16000,128
10003614,Digital  Media  Design,BA,17000,96
10003614,Digital  Media  Design:  3D  Visualisation,BA,17000,96
10003614,Digital  Media  Development,BSc,17000,96
10003614,Digital  Media  Development:  3D  Environments  (Game  and  Heritage),BSc,17000,96
10003614,Drama,BA,17000,96
10003614,Drama  and  Performing  Arts,BA,17000,116.6875
10003614,Economics,BSc,21000,108.14286
10003614,Education  Studies,BA,17000,102.42857
10003614,Education  Studies  (Early  Childhood),BA,17000,96
10003614,Education  Studies  (Special  and  Inclusive  Education),BA,17000,149
10003614,Education  Studies  and  Mathematics,BA,17000,110.16666
10003614,Education  Youth  and  Community  Studies,BA,17000,110.16666
10003614,English  Language  Studies,BA,18000,115
10003614,English  Linguistics  (with  optional  sandwich  year),BSc,18000,120.25
10003614,English  Linguistics  with  Forensic  Linguistics  (with  optional  sandwich  year),BSc,18000,120.25
10003614,English  Literature,BA,18000,123.25
10003614,English  Literature  with  English  Language,BA,18000,120.18182
10003614,English  with  American  Literature,BA,18000,134.42857
10003614,Event  Management,BA,19000,117
10003614,Fashion  Marketing  and  Media,BA,21000,118
10003614,Film  Production,BA,18000,106
10003614,Film  Studies,BA,18000,101
10003614,Film  Studies  and  Production,BA,18000,109.69566
10003614,Film  Studies  and  Screenwriting,BA,18000,109.69566
10003614,Forensic  Studies,BA,18000,101
10003614,Health  Community  and  Social  Care  Studies,BSc,27000,96
10003614,History,BA,18000,108.93104
10003614,History  and  the  Medieval  World,BA,18000,96
10003614,History  and  the  Modern  World,BA,18000,108
10003614,Information  Systems  Management,BSc,32000,0
10003614,Journalism,BA,18000,124
10003614,Law,LLB,19000,105.5
10003614,Liberal  Arts,BA,18000,103.5
10003614,Marketing,BA,21000,104.57143
10003614,Mathematics  and  Economics,BSc,21000,108.14286
10003614,Mathematics  and  Education  Studies,BSc,17000,110.16666
10003614,Mathematics  and  Finance,BSc,22000,80
10003614,Mathematics  and  Management,BSc,23000,112.83334
10003614,Media  and  Communication,BA,18000,107.25
10003614,Media  Communication  and  Advertising,BA,18000,109.69566
10003614,Media  Communication  and  Social  Media,BA,18000,109.69566
10003614,Music  and  Sound  Production,BA,18000,109.69566
10003614,Music  Production  and  Performance  (Popular  Music),BA,18000,109.69566
10003614,Musical  Theatre,BA,17000,103.5
10003614,Performing  Arts,BA,17000,119.5
10003614,Philosophy  Religion  and  Ethics,BA,18000,96
10003614,Politics  and  Global  Studies,BA,21000,107.25
10003614,Primary  Education  with  QTS  (3  years),BEd,22000,133
10003614,Primary  Education  with  QTS  (4  years),MEd,22000,133
10003614,Primary  Education  with  QTS  (4  years),BEd,22000,133
10003614,Psychological  Science,BSc,18000,114.67857
10003614,Psychology,BSc,18000,114.72727
10003614,Psychology  and  Child  Development,BSc,18000,135.5
10003614,Psychology  and  Cognition,BSc,18000,117
10003614,Social  Psychology,BSc,18000,114.67857
10003614,Social  Work,BSc,27000,118
10003614,Sociology,BA,18000,118.42857
10003614,Sport  and  Exercise  Psychology,BSc,18000,100.56522
10003614,Sport  and  Exercise  Science,BSc,18000,87.5
10003614,Sport  Psychology  and  Coaching,BSc,18000,100.56522
10003614,Sports  Coaching,BSc,18000,97.666664
10003614,Sports  Coaching  and  Performance,BSc,18000,100.56522
10003614,Sports  Studies,BA,18000,105
10003614,Strength  Conditioning  and  Fitness,BSc,18000,100.56522
10003614,Theatre  Production  (Arts  and  Stage  Management),BA,17000,119.5
10003614,Theology  Religion  and  Ethics,BA,18000,108.85714
10007166,Accounting  and  Finance,BA,19000,90.714287
10007166,Accounting  and  Finance,BA,28000,0
10007166,Accounting  and  Finance,BA,19000,89.473686
10007166,Accounting  and  Finance  with  Foundation  Year,BA,28000,0
10007166,Accounting  and  Finance  with  Foundation  Year,BA,19000,90.714287
10007166,Acting,BA,15000,101
10007166,Acting,BA,16000,0
10007166,Adult  Nursing,BNurs,22000,145.11111
10007166,Adult  Nursing,MNurs,22000,128
10007166,Aerospace  Engineering,BEng,35000,0
10007166,Aerospace  Engineering,MEng,35000,0
10007166,Aerospace  Engineering,BEng,26000,80
10007166,Aerospace  Engineering,BEng,26000,80
10007166,Aerospace  Engineering,MEng,26000,80
10007166,Aerospace  Engineering  with  Foundation  Year,BEng,35000,0
10007166,Aerospace  Engineering  with  Foundation  Year,BEng,26000,80
10007166,Animal  Behaviour  and  Wildlife  Conservati,BSc,18000,115
10007166,Animal  Behaviour  and  Wildlife  Conservation,BSc,18000,122
10007166,Animal  Behaviour  and  Wildlife  Conservation,MSci,21000,0
10007166,Animal  Behaviour  and  Wildlife  Conservation,BSc,20000,0
10007166,Animal  Behaviour  and  Wildlife  Conservation,MSci,17000,102.81818
10007166,Animation,BA,16000,0
10007166,Animation,BA,16000,107.25
10007166,Animation  with  Foundation  Year,BA,16000,0
10007166,Animation  with  Foundation  Year,BA,16000,85
10007166,Applied  Arts,BA,16000,0
10007166,Applied  Arts,BA,15000,131
10007166,Applied  Arts  with  Foundation  Year,BA,16000,0
10007166,Applied  Arts  with  Foundation  Year,BA,18000,80
10007166,Architectural  Design  Technology,BSc,18000,87.5
10007166,Architectural  Design  Technology,BSc,18000,64
10007166,Architectural  Design  Technology,BSc,30000,0
10007166,Architectural  Design  Technology  with  Foundation,BSc,30000,0
10007166,Architectural  Design  Technology  with  Foundation,BSc,18000,87.5
10007166,Architecture,BSc,30000,0
10007166,Architecture,BSc,18000,115
10007166,Armed  Forces,BSc,23000,0
10007166,Armed  Forces,BSc,18000,113.875
10007166,Armed  Forces  with  Foundation  Year,BSc,23000,0
10007166,Armed  Forces  with  Foundation  Year,BSc,18000,106
10007166,Automotive  Engineering,BEng,35000,0
10007166,Automotive  Engineering,MEng,35000,0
10007166,Automotive  Engineering,BEng,26000,80
10007166,Automotive  Engineering,BEng,26000,80
10007166,Automotive  Engineering,MEng,26000,80
10007166,Biochemistry,BSc,17000,102.81818
10007166,Biochemistry,BSc,19000,0
10007166,Biochemistry,BSc,17000,89.375
10007166,Biological  Sciences,BSc,18000,80
10007166,Biological  Sciences,BSc,18000,115
10007166,Biological  Sciences,BSc,20000,0
10007166,Biological  Sciences  with  Foundation  Year,BSc,18000,115
10007166,Biological  Sciences  with  Foundation  Year,BSc,20000,0
10007166,Biology,MBiol,20000,0
10007166,Biology,MBiol,18000,115
10007166,Biomedical  Science,BSc,19000,0
10007166,Biomedical  Science,BSc,17000,106.38461
10007166,Biomedical  Science  (Pathology  Laboratory  Based),BSc,19000,0
10007166,Biomedical  Science  with  Foundation  Year,BSc,19000,0
10007166,Biomedical  Science  with  Foundation  Year,BSc,17000,102.81818
10007166,Biomedical  Science  with  Sandwich  Placement,BSc,17000,102.81818
10007166,Biotechnology,BSc,26000,65
10007166,Biotechnology,BSc,35000,0
10007166,Biotechnology,BSc,26000,65
10007166,Building  Surveying,BSc,32000,0
10007166,Building  Surveying,BSc,25000,128
10007166,Building  Surveying,BSc,25000,80
10007166,Business  &  Tourism  Management  with  Foundation  Year,BA,28000,0
10007166,Business  &  Tourism  Management  with  Foundation  Year,BA,20000,80
10007166,Business  and  Accounting,BA,20000,80
10007166,Business  and  Accounting,BA,28000,0
10007166,Business  and  Accounting  with  Foundation  Year,BA,20000,80
10007166,Business  and  Accounting  with  Foundation  Year,BA,28000,0
10007166,Business  and  Finance,BSc,28000,0
10007166,Business  and  Finance,BSc,20000,80
10007166,Business  and  Finance  with  Foundation  Year,BSc,20000,80
10007166,Business  and  Finance  with  Foundation  Year,BSc,28000,0
10007166,Business  and  HRM  with  Foundation  Year,BA,20000,80
10007166,Business  and  HRM  with  Foundation  Year,BA,28000,0
10007166,Business  and  Human  Resource  Management,BA,20000,80
10007166,Business  and  Law,BA,20000,80
10007166,Business  and  Marketing  Management,BA,18000,101
10007166,Business  and  Marketing  Management,BA,28000,0
10007166,Business  and  Marketing  Management,BA,20000,80
10007166,Business  and  Marketing  Management  with  Foundation,BA,28000,0
10007166,Business  and  Marketing  Management  with  Foundation,BA,20000,80
10007166,Business  and  Tourism  Management,BA,28000,0
10007166,Business  and  Tourism  Management,BA,20000,80
10007166,Business  Intelligence,BSc,22000,92.1875
10007166,Business  Intelligence,BSc,22000,92.1875
10007166,Business  Intelligence,BSc,25000,0
10007166,Business  Management,BA,21000,71.5
10007166,Business  Management,BA,21000,71.5
10007166,Business  Management,BA,31000,0
10007166,Business  Management,BA,31000,0
10007166,Business  Management,BA,21000,91.25
10007166,Business  Management  including  Foundation  Year,BA,31000,0
10007166,Business  Management  including  Foundation  Year,BA,21000,0
10007166,Chemical  Engineering,BEng,35000,0
10007166,Chemical  Engineering,BEng,26000,88.571426
10007166,Chemical  Engineering,BEng,26000,88.571426
10007166,Chemical  Engineering  with  Chemistry,BSc,35000,0
10007166,Chemical  Engineering  with  Chemistry,BSc,26000,88.571426
10007166,Chemical  Engineering  with  Chemistry,BSc,26000,88.571426
10007166,Chemical  Engineering  with  Foundation  Year,BEng,35000,0
